arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
14471140,52912093,1,10-066274,2010-05-24 00:00:00,3,N,51,5,16,F,1,2,R,R,,,,
14470027,52908135,1,10-060147,2010-05-12 00:00:00,3,N,51,5,12,M,1,2,R,R,,,,
14470025,52908129,1,10-060056,2010-10-16 00:00:00,3,N,51,5,21,M,1,2,R,,,,,
14473246,52918930,1,10-077127,2010-07-15 00:00:00,3,N,51,5,41,M,1,2,R,,,,,
14473227,52918000,1,10-075902,2010-08-06 00:00:00,3,N,51,5,52,M,1,2,R,,,,,
14472193,52915019,1,10-070810,2010-06-02 00:00:00,3,N,51,5,17,M,1,2,R,R,,,,
14472191,52915013,1,10-070766,2010-06-02 00:00:00,3,N,51,5,21,M,1,2,R,,,,,
14472161,52914043,1,10-069250,2010-05-31 00:00:00,3,N,51,5,27,M,1,2,R,,,,,
14472115,52913092,1,10-068013,2010-09-29 00:00:00,3,N,51,5,54,M,1,2,R,,,,,
14472108,52913078,1,10-067856,2010-06-23 00:00:00,3,N,51,5,30,M,1,2,R,,,,,
14471070,52911026,1,10-064202,2010-05-21 00:00:00,3,N,51,5,10,M,1,2,R,R,,,,
14471054,52910147,1,10-063642,2010-05-19 00:00:00,3,N,51,5,13,F,1,2,R,R,,,,
14471050,52910138,1,10-063579,2010-05-19 00:00:00,3,N,51,5,14,M,1,2,R,R,,,,
14471033,52910060,1,10-062871,2010-05-17 00:00:00,3,N,51,5,20,M,1,2,R,,,,,
14471030,52909215,1,10-062695,2010-05-17 00:00:00,3,N,51,5,26,F,1,2,N,,,,,
14471005,52909105,1,10-061598,2010-05-15 00:00:00,3,N,51,5,25,M,1,2,R,,,,,
14469911,52905245,1,10-055894,2010-05-03 00:00:00,3,N,51,5,49,F,1,2,R,,,,,
14469885,52904314,1,10-054854,2010-08-30 00:00:00,3,N,51,5,49,M,1,2,R,,,,,
14470984,52908196,1,10-060707,2010-05-17 00:00:00,3,N,51,5,28,M,1,2,R,,,,,
14484362,52971548,1,10-154175,2010-11-26 00:00:00,1,N,29,5,51,M,2,2,N,,,,,
14483191,52965821,1,10-146945,2010-11-26 00:00:00,1,N,29,5,22,M,2,2,R,,,,,
14476679,52938420,1,10-105557,2010-08-13 00:00:00,1,N,29,5,49,M,2,2,R,,,,,
14474381,52924871,1,10-086645,2010-07-03 00:00:00,1,N,29,5,25,M,2,2,R,,,,,
14468775,52900345,1,10-048300,2010-04-18 00:00:00,1,N,29,5,17,M,2,2,R,R,,,,
14468855,52902286,1,10-051273,2010-05-26 00:00:00,1,N,29,5,16,M,2,2,R,R,,,,
14481978,52959892,2,10-137876,2011-01-08 00:00:00,1,N,27,5,18,M,1,1,R,,,,,
14484251,52968726,1,10-150639,2010-11-17 00:00:00,1,N,27,5,37,M,1,1,R,,,,,
14473382,52922879,1,10-083261,2010-06-26 00:00:00,1,N,27,5,36,M,1,1,R,,,,,
14476633,52936562,1,10-103573,2010-08-05 00:00:00,1,N,27,5,30,F,1,1,R,,,,,
14474426,52926683,1,10-088617,2010-07-07 00:00:00,1,N,27,5,20,F,1,1,R,,,,,
14474390,52925716,2,10-087075,2010-08-07 00:00:00,1,N,27,5,20,M,1,1,R,,,,,
14465584,52887647,1,10-028566,2010-03-16 00:00:00,1,M,27,5,13,M,1,1,R,R,,,,
14462570,52879856,1,10-015083,2010-02-06 00:00:00,1,N,27,5,36,M,1,1,R,,,,,
14463575,52881739,1,10-018062,2010-02-13 00:00:00,1,N,27,5,24,M,1,1,N,,,,,
14463529,52880776,1,10-016431,2010-02-09 00:00:00,1,N,27,5,24,M,1,1,R,,,,,
14467651,52896436,1,10-042249,2010-04-06 00:00:00,1,N,27,5,19,M,1,1,R,,,,,
14468903,52903293,2,10-052908,2010-04-28 00:00:00,1,N,27,5,31,M,1,1,R,,,,,
14466780,52893492,1,10-037380,2010-03-28 00:00:00,1,N,27,5,26,M,1,1,R,,,,,
14482090,52961908,2,10-141420,2010-10-25 00:00:00,1,N,27,5,15,M,2,2,R,R,,,,
14482089,52961908,1,10-141420,2010-10-25 00:00:00,1,C,27,5,19,M,2,2,R,,,,,
14481017,52958930,1,10-136473,2010-10-14 00:00:00,1,N,27,5,25,M,2,2,R,,,,,
14481005,52958063,1,10-135891,2010-10-12 00:00:00,1,N,27,5,18,F,2,2,R,,,,,
14480971,52957102,1,10-134244,2010-10-09 00:00:00,1,N,27,5,30,F,2,2,R,,,,,
14479894,52953214,1,10-128531,2010-09-26 00:00:00,1,N,27,5,40,F,2,2,R,,,,,
14478772,52949224,1,10-121331,2010-09-11 00:00:00,1,N,27,5,19,M,2,2,R,,,,,
14479866,52953120,1,10-127633,2010-09-28 00:00:00,1,N,27,5,13,M,2,2,R,R,,,,
14479862,52953095,1,10-127442,2010-09-24 00:00:00,1,N,27,5,27,M,2,2,R,,,,,
14479837,52952193,1,10-126533,2010-09-23 00:00:00,1,N,27,5,10,M,2,2,R,H,,,,
14479826,52952128,1,10-125916,2010-09-20 00:00:00,1,N,27,5,26,M,2,2,R,,,,,
14478717,52947333,1,10-119059,2010-09-06 00:00:00,1,N,27,5,48,M,2,2,U,,,,,
14478630,52945384,1,10-116232,2010-08-31 00:00:00,1,N,27,5,50,M,2,2,R,,,,,
14485491,52975482,1,10-160823,2010-12-13 00:00:00,1,N,27,5,41,M,2,2,R,,,,,
14486492,52977370,1,10-164235,2010-12-22 00:00:00,1,N,27,5,51,M,2,2,R,,,,,
14484283,52969609,1,10-151390,2010-11-19 00:00:00,1,N,27,5,29,M,2,2,R,,,,,
14484264,52969565,1,10-150974,2010-11-17 00:00:00,1,N,27,5,40,M,2,2,R,,,,,
14483244,52967654,1,10-148472,2010-11-11 00:00:00,1,N,27,5,23,F,2,2,R,,,,,
14484226,52968649,3,10-150083,2010-11-30 00:00:00,1,N,27,5,12,F,2,2,R,R,,,,
14484198,52967738,1,10-149097,2010-11-13 00:00:00,1,N,27,5,34,F,2,2,R,,,,,
14483149,52964801,1,10-145053,2010-11-03 00:00:00,1,N,27,5,26,M,2,2,R,,,,,
